,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income,race,gender,age
34610,0.22277227722772278,81487,0.19011194029850748,10,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,625,40,0,White,Female,39
17403,0.26043737574552683,50178,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,38,0,White,Male,34
9656,0.22277227722772278,149102,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,40
39198,0.22277227722772278,185551,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,36,0,White,Female,21
44407,0.22277227722772278,212781,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,34
44874,0.26043737574552683,172970,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,50
27249,0.22277227722772278,75073,0.19011194029850748,10,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,55,0,Black,Male,36
47821,0.09287257019438445,69285,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,37,0,White,Male,61
2170,0.22277227722772278,110167,0.5564263322884012,14,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,0,White,Female,38
28919,0.22277227722772278,49996,0.04799107142857143,7,0.04785541555301005,0.12508784258608574,0.10377203096689178,0,0,40,0,Black,Female,55
26675,0.22277227722772278,285730,0.5564263322884012,14,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,66,0,White,Male,56
32907,0.22277227722772278,167440,0.19011194029850748,10,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,44,0,White,Male,36
40677,0.22277227722772278,181896,0.41681304893350063,13,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Female,25
44333,0.22277227722772278,67386,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,28
17527,0.5527272727272727,166459,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,99999,0,60,1,White,Male,54
37704,0.22277227722772278,291968,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Male,26
46052,0.22277227722772278,158813,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,59
22474,0.26043737574552683,189385,0.19011194029850748,10,0.07228915662650602,0.48318462594371997,0.059683794466403164,0,0,30,0,Black,Female,39
43553,0.22277227722772278,312477,0.16029239002741155,9,0.08187919463087248,0.2094017094017094,0.10377203096689178,0,0,40,0,White,Male,52
21989,0.2817650186071239,145441,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,30,1,White,Male,43
25483,0.22277227722772278,295649,0.16029239002741155,9,0.07228915662650602,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,33
38832,0.22277227722772278,193051,0.16029239002741155,9,0.04785541555301005,0.48318462594371997,0.012466124661246613,0,0,25,0,White,Male,25
47951,0.26043737574552683,106900,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,7298,0,60,1,White,Male,41
13268,0.22277227722772278,222829,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,42,1,White,Male,49
35366,0.22277227722772278,125784,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,0,White,Male,76
41174,0.22277227722772278,355287,0.05337078651685444,5,0.04785541555301005,0.12508784258608574,0.10377203096689178,0,0,48,0,White,Male,21
12643,0.22277227722772278,179001,0.16029239002741155,9,0.08187919463087248,0.2672125046520283,0.10377203096689178,0,0,7,0,White,Female,73
6782,0.22277227722772278,51284,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.48365465213746855,0,0,36,0,White,Female,31
38118,0.2817650186071239,282678,0.5564263322884012,14,0.07228915662650602,0.48318462594371997,0.059683794466403164,0,0,20,0,White,Female,40
4884,0.2817650186071239,103323,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,35
24280,0.09287257019438445,53738,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,60,0,White,Male,20
14623,0.22277227722772278,286732,0.16029239002741155,9,0.08187919463087248,0.2672125046520283,0.10377203096689178,0,0,17,0,White,Female,64
18739,0.3042345276872964,180916,0.19011194029850748,10,0.07228915662650602,0.14131218457101657,0.059683794466403164,0,0,38,0,White,Female,29
10940,0.22277227722772278,180052,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,22,0,White,Male,20
2307,0.22277227722772278,193451,0.05446293494704992,6,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,White,Male,48
3552,0.22277227722772278,159472,0.08078602620087336,4,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,56
29057,0.22277227722772278,181943,0.41681304893350063,13,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,35,0,White,Female,39
20328,0.22277227722772278,163708,0.16029239002741155,9,0.08187919463087248,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,50
42066,0.22277227722772278,212894,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,15024,0,50,1,White,Male,43
46949,0.22277227722772278,176279,0.41681304893350063,13,0.09529741513547181,0.2672125046520283,0.10377203096689178,0,0,40,0,White,Female,39
25685,0.3042345276872964,98350,0.19011194029850748,10,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,60,0,Asian-Pac-Islander,Male,60
17718,0.39166666666666666,218542,0.2664041994750656,12,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,White,Female,36
46868,0.22277227722772278,396895,0.05204460966835875,3,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,35,0,White,Male,22
35275,0.22277227722772278,419732,0.19011194029850748,10,0.09529741513547181,0.03885903265812319,0.059683794466403164,0,0,38,0,White,Female,55
9593,0.22277227722772278,132565,0.0673076923077289,8,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,34
37188,0.22277227722772278,167005,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,4386,0,55,0,White,Male,44
15982,0.22277227722772278,168747,0.41681304893350063,13,0.04785541555301005,0.2094017094017094,0.10377203096689178,0,0,40,0,White,Male,36
41795,0.22277227722772278,217802,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,25,0,Black,Male,55
35979,0.3042345276872964,143046,0.19011194029850748,10,0.09529741513547181,0.03885903265812319,0.059683794466403164,0,0,20,0,White,Female,43
30407,0.22277227722772278,187584,0.16029239002741155,9,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,40,0,White,Male,44
38394,0.22277227722772278,182792,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.059683794466403164,0,0,40,0,White,Female,33
761,0.26043737574552683,224752,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,White,Female,48
36428,0.22277227722772278,203653,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,7298,0,40,1,Black,Male,45
39183,0.22277227722772278,41374,0.16029239002741155,9,0.08187919463087248,0.14131218457101657,0.059683794466403164,0,0,40,0,Amer-Indian-Eskimo,Male,58
22537,0.22277227722772278,335997,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,4386,0,55,1,White,Male,51
13587,0.22277227722772278,56750,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,30,0,White,Female,19
7042,0.39166666666666666,160636,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,54
38774,0.22277227722772278,131869,0.16029239002741155,9,0.08187919463087248,0.03885903265812319,0.10377203096689178,0,0,35,0,White,Female,59
23102,0.22277227722772278,71269,0.19011194029850748,10,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,50,0,White,Male,44
5930,0.22277227722772278,87632,0.04799107142857143,7,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,White,Male,29
13377,0.22277227722772278,122612,0.5564263322884012,14,0.4498151321129047,0.2672125046520283,0.48365465213746855,0,0,25,1,Asian-Pac-Islander,Female,31
23012,0.22277227722772278,30070,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,50,0,White,Male,28
21430,0.22277227722772278,199600,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,Black,Male,28
31761,0.22277227722772278,105598,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Male,27
44268,0.22277227722772278,225317,0.05204460966835875,3,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,52
12120,0.26043737574552683,305541,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,0,55,0,White,Female,39
27566,0.22277227722772278,229516,0.16029239002741155,9,0.09398496240910283,0.23184079601990049,0.10377203096689178,0,0,72,0,White,Male,45
14058,0.22277227722772278,304833,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,45,1,White,Male,33
34168,0.22277227722772278,101795,0.05446293494704992,6,0.04785541555301005,0.07142857142857142,0.012466124661246613,0,0,40,0,White,Male,18
17498,0.09287257019438445,163003,0.16029239002741155,9,0.09529741513547181,0.09260588657573582,0.10377203096689178,0,0,41,0,Asian-Pac-Islander,Female,33
37864,0.22277227722772278,248749,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,20,0,White,Male,19
28076,0.22277227722772278,276133,0.16029239002741155,9,0.04785541555301005,0.11950549450549451,0.10377203096689178,0,0,50,0,White,Male,22
18354,0.3042345276872964,133050,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,Black,Male,51
25462,0.3042345276872964,207383,0.5564263322884012,14,0.08187919463087248,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,34
32411,0.09287257019438445,369678,0.16029239002741155,9,0.04785541555301005,0.09260588657573582,0.10377203096689178,0,0,43,0,Other,Male,20
6065,0.3042345276872964,264936,0.41681304893350063,13,0.07228915662650602,0.46391076115485563,0.059683794466403164,0,0,40,0,White,Female,30
40653,0.22277227722772278,164332,0.16029239002741155,9,0.07228915662650602,0.03885903265812319,0.10377203096689178,0,0,16,0,White,Female,55
35950,0.22277227722772278,140459,0.04799107142857143,7,0.04785541555301005,0.23184079601990049,0.032577903682719546,0,0,25,0,White,Male,19
9049,0.22277227722772278,341672,0.16029239002741155,9,0.09398496240910283,0.14131218457101657,0.032577903682719546,0,0,60,0,Asian-Pac-Islander,Male,36
34900,0.2817650186071239,52144,0.19011194029850748,10,0.08187919463087248,0.48318462594371997,0.10377203096689178,0,0,35,0,White,Male,63
40441,0.5527272727272727,94113,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,41
24853,0.22277227722772278,139012,0.41681304893350063,13,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,40,0,Asian-Pac-Islander,Male,35
42199,0.22277227722772278,97883,0.41681304893350063,13,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,49
12173,0.22277227722772278,155818,0.41681304893350063,13,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Female,23
22264,0.09287257019438445,367655,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,40,0,White,Male,22
28647,0.22277227722772278,163836,0.05446293494704992,6,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,12,0,White,Female,17
26533,0.22277227722772278,230039,0.16029239002741155,9,0.04785541555301005,0.48318462594371997,0.059683794466403164,0,625,38,0,White,Female,59
7223,0.09287257019438445,117222,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,40,0,White,Male,21
14234,0.22277227722772278,360689,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1628,48,0,White,Male,34
20878,0.22277227722772278,50164,0.7260273972595307,16,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,55
20730,0.22277227722772278,184553,0.05446293494704992,6,0.09529741513547181,0.23184079601990049,0.10377203096689178,0,0,56,0,White,Male,56
37176,0.22277227722772278,129508,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,28,0,White,Female,22
19969,0.22277227722772278,306383,0.19011194029850748,10,0.09529741513547181,0.07142857142857142,0.10377203096689178,0,0,50,0,White,Male,30
19121,0.22277227722772278,75227,0.7628361858190709,15,0.04785541555301005,0.46391076115485563,0.10377203096689178,14084,0,40,1,White,Male,44
23417,0.09287257019438445,219987,0.2664041994750656,12,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,13,0,White,Male,25
18322,0.22277227722772278,238611,0.08078602620087336,4,0.08187919463087248,0.03885903265812319,0.059683794466403164,0,0,38,0,Black,Female,61
37487,0.22277227722772278,158680,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,1,White,Male,50
31203,0.22277227722772278,99679,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,60,1,White,Male,42
19746,0.3042345276872964,222800,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Male,25
16260,0.22277227722772278,430340,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,45,0,White,Female,27
35535,0.3042345276872964,425804,0.41681304893350063,13,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,1,White,Female,50
40911,0.3042345276872964,108320,0.41681304893350063,13,0.4498151321129047,0.2922868741542625,0.4505235064668446,0,0,45,1,White,Male,37
6532,0.22277227722772278,120080,0.41681304893350063,13,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,White,Female,46
13241,0.22277227722772278,252340,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,33
4063,0.22277227722772278,170583,0.04799107142857143,7,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,40,0,Amer-Indian-Eskimo,Male,22
33614,0.22277227722772278,256861,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,80,0,White,Male,50
35132,0.22277227722772278,175540,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,50,0,White,Male,25
5268,0.22277227722772278,169408,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,7298,0,40,1,White,Male,60
43522,0.22277227722772278,203777,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,37,0,Black,Female,26
18107,0.2817650186071239,202920,0.16029239002741155,9,0.04785541555301005,0.46391076115485563,0.059683794466403164,99999,0,40,1,White,Female,22
23304,0.22277227722772278,400630,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,36,1,White,Male,50
15771,0.22277227722772278,365739,0.2664041994750656,12,0.4498151321129047,0.2922868741542625,0.4505235064668446,0,0,40,1,White,Male,37
15459,0.22277227722772278,49424,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,5178,0,40,1,White,Male,62
46522,0.22277227722772278,311194,0.04799107142857143,7,0.04785541555301005,0.2672125046520283,0.059683794466403164,0,0,17,0,Black,Female,33
30530,0.22277227722772278,172571,0.16029239002741155,9,0.09529741513547181,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Male,37
27559,0.22277227722772278,102509,0.05446293494704992,6,0.09529741513547181,0.2094017094017094,0.10377203096689178,0,0,50,0,Black,Male,58
13782,0.26043737574552683,534775,0.19011194029850748,10,0.04785541555301005,0.2922868741542625,0.059683794466403164,0,0,50,0,Black,Female,38
8999,0.22277227722772278,132879,0.2744186046511628,11,0.4498151321129047,0.14131218457101657,0.4505235064668446,15024,0,40,1,White,Male,35
19657,0.2817650186071239,462890,0.05446293494704992,6,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,50,0,Black,Male,35
20051,0.26043737574552683,119578,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.059683794466403164,0,0,20,0,White,Female,40
31970,0.22277227722772278,26915,0.2744186046511628,11,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,45,1,White,Male,43
11792,0.39166666666666666,148207,0.16029239002741155,9,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,53,0,White,Male,31
